# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00097797 -1.20000 10.07918 0.8184558153 2.4250118414    0.815  1.587  3.7059  2.537    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-11      0.00 7.449e-01 2.541e-01 1.617e-04 5.260e-05 4.207e-04 -1.000 9.236e-04 0.802 0.811 1.220 0.221
0.00097797 -1.20000 10.07918 0.8185834289 2.4250541823    0.815  1.632  3.7039  2.484    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-11      0.00 7.449e-01 2.541e-01 1.617e-04 5.262e-05 4.207e-04 -1.000 9.238e-04 0.689 0.702 1.116 0.107
0.00097797 -1.20000 10.07918 0.8187017441 2.4250934245    0.815  1.678  3.7019  2.431    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1    -4e-11      0.00 7.449e-01 2.542e-01 1.617e-04 5.264e-05 4.207e-04 -1.000 9.241e-04 0.576 0.591 1.010 -0.008
0.00097797 -1.20000 10.07918 0.8188067675 2.4251282472    0.814  1.721  3.6998  2.379    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-11      0.00 7.449e-01 2.542e-01 1.616e-04 5.265e-05 4.207e-04 -1.000 9.243e-04 0.467 0.485 0.909 -0.118
0.00097797 -1.20000 10.07918 0.8189057708 2.4251610644    0.814  1.766  3.6977  2.326    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -5.53e-11      0.00 7.449e-01 2.542e-01 1.616e-04 5.267e-05 4.207e-04 -1.000 9.245e-04 0.355 0.378 0.807 -0.230
0.00097797 -1.20000 10.07918 0.8189949989 2.4251906336    0.814  1.809  3.6956  2.274    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -6.48e-11      0.00 7.449e-01 2.542e-01 1.616e-04 5.268e-05 4.207e-04 -1.000 9.246e-04 0.247 0.274 0.709 -0.339
0.00097797 -1.20000 10.07918 0.8190783858 2.4252182603    0.814  1.852  3.6934  2.223    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -7.59e-11      0.00 7.449e-01 2.542e-01 1.616e-04 5.269e-05 4.207e-04 -1.000 9.248e-04 0.141 0.172 0.612 -0.446
0.00097797 -1.20000 10.07918 0.8191582561 2.4252447159    0.814  1.894  3.6913  2.172    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -8.87e-11      0.00 7.449e-01 2.542e-01 1.616e-04 5.270e-05 4.208e-04 -1.000 9.251e-04 0.035 0.070 0.516 -0.552
0.00097797 -1.20000 10.07918 0.8192402124 2.4252718563    0.813  1.934  3.6893  2.123    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-10      0.00 7.449e-01 2.542e-01 1.616e-04 5.272e-05 4.208e-04 -1.000 9.252e-04 -0.065 -0.025 0.426 -0.652
0.00097797 -1.20000 10.07918 0.8193146586 2.4252965043    0.813  1.957  3.6882  2.096    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-10      0.00 7.449e-01 2.542e-01 1.616e-04 5.273e-05 4.208e-04 -1.000 9.252e-04 -0.123 -0.080 0.373 -0.710
0.00097797 -1.20000 10.07918 0.8193682432 2.4253142421    0.813  1.940  3.6894  2.117    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-10      0.00 7.449e-01 2.542e-01 1.616e-04 5.273e-05 4.208e-04 -1.000 9.254e-04 -0.081 -0.041 0.409 -0.668
0.00097797 -1.20000 10.07918 0.8193870783 2.4253204763    0.813  1.934  3.6899  2.126    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-10      0.00 7.449e-01 2.542e-01 1.616e-04 5.274e-05 4.208e-04 -1.000 9.254e-04 -0.065 -0.026 0.423 -0.652
0.00097797 -1.20000 10.07918 0.8194445968 2.4253395124    0.812  1.975  3.6877  2.075    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-10      0.00 7.449e-01 2.542e-01 1.616e-04 5.275e-05 4.208e-04 -1.000 9.255e-04 -0.168 -0.124 0.330 -0.755
0.00097797 -1.20000 10.07918 0.8194990754 2.4253575396    0.812  2.016  3.6854  2.025    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-10      0.00 7.449e-01 2.542e-01 1.616e-04 5.275e-05 4.208e-04 -1.000 9.257e-04 -0.270 -0.221 0.240 -0.857
0.00097797 -1.20000 10.07918 0.8195521832 2.4253751105    0.812  2.058  3.6831  1.974    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-10      0.00 7.449e-01 2.542e-01 1.616e-04 5.276e-05 4.208e-04 -1.000 9.257e-04 -0.376 -0.321 0.146 -0.963
0.00097797 -1.20000 10.07918 0.8196014762 2.4253914169    0.811  2.100  3.6807  1.922    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-10      0.00 7.449e-01 2.542e-01 1.616e-04 5.277e-05 4.208e-04 -1.000 9.258e-04 -0.480 -0.422 0.053 -1.070
0.00097797 -1.20000 10.07918 0.8196454644 2.4254059666    0.811  2.141  3.6784  1.872    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-10      0.00 7.448e-01 2.542e-01 1.616e-04 5.278e-05 4.208e-04 -1.000 9.260e-04 -0.581 -0.518 -0.035 -1.173
0.00097797 -1.20000 10.07918 0.8196863532 2.4254194894    0.810  2.181  3.6760  1.822    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-10      0.00 7.448e-01 2.542e-01 1.616e-04 5.278e-05 4.208e-04 -1.000 9.260e-04 -0.682 -0.614 -0.122 -1.275
0.00097797 -1.20000 10.07918 0.8197241426 2.4254319859    0.810  2.221  3.6735  1.772    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-10      0.00 7.448e-01 2.542e-01 1.616e-04 5.279e-05 4.208e-04 -1.000 9.261e-04 -0.783 -0.708 -0.208 -1.377
0.00097797 -1.20000 10.07918 0.8197593093 2.4254436139    0.809  2.261  3.6711  1.721    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-10      0.00 7.448e-01 2.542e-01 1.615e-04 5.279e-05 4.208e-04 -1.000 9.261e-04 -0.883 -0.803 -0.294 -1.479
0.00097797 -1.20000 10.07918 0.8197907209 2.4254539993    0.809  2.300  3.6686  1.672    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -4.03e-10      0.00 7.448e-01 2.542e-01 1.615e-04 5.280e-05 4.208e-04 -1.000 9.263e-04 -0.980 -0.894 -0.375 -1.576
0.00097797 -1.20000 10.07918 0.8198201656 2.4254637335    0.808  2.339  3.6661  1.623    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -4.67e-10      0.00 7.448e-01 2.542e-01 1.615e-04 5.280e-05 4.208e-04 -1.000 9.263e-04 -1.078 -0.984 -0.456 -1.674
0.00097797 -1.20000 10.07918 0.8198535442 2.4254747673    0.807  2.387  3.6630  1.562    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-10      0.00 7.448e-01 2.542e-01 1.615e-04 5.281e-05 4.208e-04 -1.000 9.263e-04 -1.198 -1.094 -0.554 -1.794
0.00097797 -1.20000 10.07918 0.8198835254 2.4254846771    0.806  2.434  3.6599  1.502    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-10      0.00 7.448e-01 2.542e-01 1.615e-04 5.281e-05 4.208e-04 -1.000 9.264e-04 -1.315 -1.201 -0.648 -1.910
0.00097797 -1.20000 10.07918 0.8199113607 2.4254938769    0.805  2.482  3.6568  1.441    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -7.98e-10      0.00 7.448e-01 2.542e-01 1.615e-04 5.282e-05 4.208e-04 -1.000 9.264e-04 -1.434 -1.307 -0.741 -2.026
0.00097797 -1.20000 10.07918 0.8199362755 2.4255021109    0.804  2.527  3.6536  1.382    3  0.000  0.512     8.61     6.61     4.66     3.61     2.92  3  -9.5e-10      0.00 7.448e-01 2.542e-01 1.615e-04 5.282e-05 4.208e-04 -1.000 9.265e-04 -1.548 -1.407 -0.828 -2.136
0.00097797 -1.20000 10.07918 0.8199591041 2.4255096548    0.803  2.573  3.6504  1.324    3  0.000  0.512     9.75     7.35     5.15     4.00     3.24  3 -1.13e-09      0.00 7.448e-01 2.542e-01 1.615e-04 5.282e-05 4.208e-04 -1.000 9.265e-04 -1.662 -1.506 -0.914 -2.244
0.00097797 -1.20000 10.07918 0.8199809194 2.4255168635    0.802  2.620  3.6472  1.263    3  0.000  0.512    11.07     8.20     5.72     4.44     3.60  3 -1.35e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.283e-05 4.208e-04 -1.000 9.266e-04 -1.779 -1.608 -1.003 -2.356
0.00097797 -1.20000 10.07918 0.8199998736 2.4255231264    0.800  2.663  3.6440  1.206    3  0.000  0.512    12.50     9.09     6.31     4.91     3.98  3  -1.6e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.283e-05 4.208e-04 -1.000 9.266e-04 -1.889 -1.702 -1.083 -2.459
0.00097797 -1.20000 10.07918 0.8200177550 2.4255290346    0.799  2.708  3.6408  1.148    3  0.000  0.512    14.13    10.09     6.98     5.44     4.41  2 -1.89e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.283e-05 4.208e-04 -1.000 9.267e-04 -2.000 -1.798 -1.165 -2.564
0.00097797 -1.20000 10.07918 0.8200346231 2.4255346076    0.797  2.753  3.6376  1.088    3  0.000  0.512    16.01    11.23     7.72     6.03     4.89  2 -2.25e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.283e-05 4.208e-04 -1.000 9.266e-04 -2.114 -1.894 -1.248 -2.671
0.00097797 -1.20000 10.07918 0.8200491667 2.4255394124    0.795  2.796  3.6343  1.032    3  0.000  0.512    18.02    12.42     8.50     6.65     5.39  2 -2.66e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.284e-05 4.208e-04 -1.000 9.267e-04 -2.219 -1.982 -1.321 -2.768
0.00097797 -1.20000 10.07918 0.8200632930 2.4255440792    0.793  2.839  3.6311  0.974    3  0.000  0.512    20.35    13.78     9.39     7.36     5.96  2 -3.14e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.284e-05 4.208e-04 -1.000 9.267e-04 -2.328 -2.073 -1.397 -2.869
0.00097797 -1.20000 10.07918 0.8200765848 2.4255484701    0.791  2.884  3.6278  0.916    3  0.000  0.512    23.02    15.31    10.38     8.14     6.60  2 -3.73e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.284e-05 4.208e-04 -1.000 9.268e-04 -2.439 -2.163 -1.471 -2.971
0.00097797 -1.20000 10.07918 0.8200879693 2.4255522309    0.789  2.924  3.6245  0.861    3  0.000  0.512    25.86    16.90    11.41     8.97     7.27  2 -4.37e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.284e-05 4.208e-04 -1.000 9.268e-04 -2.541 -2.244 -1.534 -3.063
0.00097797 -1.20000 10.07918 0.8200989962 2.4255558733    0.786  2.966  3.6213  0.804    3  0.000  0.512    29.13    18.70    12.57     9.89     8.03  1 -5.15e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.284e-05 4.208e-04 -1.000 9.268e-04 -2.646 -2.328 -1.601 -3.158
0.00097797 -1.20000 10.07918 0.8201096654 2.4255593976    0.783  3.010  3.6180  0.746    3  0.000  0.512    32.90    20.75    13.87    10.94     8.88  1 -6.09e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.284e-05 4.208e-04 -1.000 9.269e-04 -2.754 -2.415 -1.671 -3.256
0.00097797 -1.20000 10.07918 0.8201189637 2.4255624689    0.780  3.050  3.6148  0.691    3  0.000  0.512    36.95    22.90    15.24    12.04     9.77  1 -7.13e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.285e-05 4.208e-04 -1.000 9.268e-04 -2.855 -2.494 -1.731 -3.345
0.00097797 -1.20000 10.07918 0.8201282024 2.4255655204    0.776  3.093  3.6115  0.633    3  0.000  0.512    41.71    25.38    16.82    13.31    10.80  1 -8.42e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.285e-05 4.208e-04 -1.000 9.269e-04 -2.961 -2.577 -1.797 -3.440
0.00097797 -1.20000 10.07918 0.8201367259 2.4255683356    0.772  3.134  3.6083  0.577    3  0.000  0.512    47.01    28.10    18.53    14.68    11.92  1 -9.93e-09      0.00 7.448e-01 2.543e-01 1.615e-04 5.285e-05 4.208e-04 -1.000 9.269e-04 -3.066 -2.658 -1.859 -3.532
0.00097797 -1.20000 10.07918 0.8201445937 2.4255709342    0.768  3.175  3.6051  0.520    3  0.000  0.512    52.89    31.05    20.38    16.18    13.14  1 -1.17e-08      0.00 7.448e-01 2.543e-01 1.615e-04 5.285e-05 4.208e-04 -1.000 9.269e-04 -3.168 -2.736 -1.917 -3.621
0.00097797 -1.20000 10.07918 0.8201521039 2.4255734147    0.763  3.217  3.6018  0.463    3  0.000  0.512    59.66    34.39    22.46    17.86    14.51  1 -1.38e-08      0.00 7.448e-01 2.543e-01 1.615e-04 5.285e-05 4.208e-04 -1.000 9.269e-04 -3.272 -2.814 -1.973 -3.711
0.00097797 -1.20000 10.07918 0.8201591969 2.4255757573    0.758  3.258  3.5986  0.406    3  0.000  0.512    67.28    38.06    24.75    19.71    16.02  1 -1.62e-08      0.00 7.448e-01 2.543e-01 1.615e-04 5.285e-05 4.208e-04 -1.000 9.270e-04 -3.374 -2.890 -2.027 -3.800
0.00097797 -1.20000 10.07918 0.8201658130 2.4255779423    0.752  3.297  3.5955  0.351    3  0.000  0.512    75.57    41.98    27.17    21.68    17.62  1  -1.9e-08      0.00 7.448e-01 2.543e-01 1.615e-04 5.285e-05 4.208e-04 -1.000 9.269e-04 -3.473 -2.963 -2.076 -3.884
0.00097797 -1.20000 10.07918 0.8201708198 2.4255795958    0.746  3.326  3.5932  0.310    3  0.000  0.512    82.31    45.11    29.10    23.25    18.90  1 -2.14e-08      0.00 7.448e-01 2.543e-01 1.615e-04 5.285e-05 4.208e-04 -1.000 9.269e-04 -3.545 -3.015 -2.112 -3.946
0.00097797 -1.20000 10.07918 0.8201708198 2.4255795958    0.746  1.731  3.7448  2.512    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.444 0.399 0.725 -0.107
0.00097797 -1.20000 10.07918 0.8202211857 2.4255962283    0.747  1.747  3.7436  2.490    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.401 0.358 0.687 -0.151
0.00097797 -1.20000 10.07918 0.8202726245 2.4256132126    0.747  1.750  3.7434  2.487    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.396 0.352 0.681 -0.157
0.00097797 -1.20000 10.07918 0.8203250170 2.4256305093    0.747  1.751  3.7436  2.486    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.392 0.348 0.677 -0.160
0.00097797 -1.20000 10.07918 0.8203791380 2.4256483740    0.747  1.752  3.7440  2.487    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.391 0.346 0.675 -0.161
0.00097797 -1.20000 10.07918 0.8204317689 2.4256657442    0.747  1.752  3.7445  2.490    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.839e-04 0.391 0.346 0.673 -0.160
0.00097797 -1.20000 10.07918 0.8204848766 2.4256832691    0.747  1.751  3.7452  2.493    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.393 0.347 0.673 -0.158
0.00097797 -1.20000 10.07918 0.8205390573 2.4257011455    0.747  1.750  3.7461  2.498    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.396 0.349 0.673 -0.154
0.00097797 -1.20000 10.07918 0.8205926418 2.4257188225    0.747  1.748  3.7470  2.503    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.399 0.352 0.674 -0.149
0.00097797 -1.20000 10.07918 0.8206470609 2.4257367720    0.747  1.747  3.7479  2.508    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.839e-04 0.403 0.354 0.675 -0.145
0.00097797 -1.20000 10.07918 0.8206984997 2.4257537361    0.747  1.746  3.7487  2.512    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.406 0.356 0.675 -0.141
0.00097797 -1.20000 10.07918 0.8207533360 2.4257718179    0.747  1.745  3.7495  2.517    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.408 0.358 0.675 -0.138
0.00097797 -1.20000 10.07918 0.8208071589 2.4257895629    0.747  1.744  3.7503  2.521    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.411 0.360 0.675 -0.134
0.00097797 -1.20000 10.07918 0.8208575845 2.4258061853    0.747  1.743  3.7509  2.524    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.413 0.361 0.675 -0.132
0.00097797 -1.20000 10.07918 0.8209107518 2.4258237091    0.747  1.742  3.7514  2.527    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.839e-04 0.414 0.362 0.675 -0.130
0.00097797 -1.20000 10.07918 0.8209232092 2.4258278146    0.747  1.742  3.7515  2.527    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.414 0.362 0.675 -0.129
0.00097797 -1.20000 10.07918 0.8209292889 2.4258298182    0.747  1.742  3.7516  2.528    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.414 0.362 0.675 -0.129
0.00097797 -1.20000 10.07918 0.8209825754 2.4258473777    0.747  1.742  3.7519  2.529    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.841e-04 0.415 0.362 0.674 -0.128
0.00097797 -1.20000 10.07918 0.8210378289 2.4258655825    0.747  1.742  3.7522  2.530    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.414 0.361 0.673 -0.129
0.00097797 -1.20000 10.07918 0.8210900426 2.4258827833    0.748  1.743  3.7523  2.530    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.839e-04 0.413 0.359 0.671 -0.130
0.00097797 -1.20000 10.07918 0.8211424947 2.4259000600    0.748  1.744  3.7522  2.529    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.411 0.357 0.669 -0.132
0.00097797 -1.20000 10.07918 0.8211949468 2.4259173342    0.748  1.745  3.7520  2.527    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.839e-04 0.408 0.354 0.667 -0.135
0.00097797 -1.20000 10.07918 0.8212465048 2.4259343115    0.748  1.747  3.7516  2.524    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.403 0.351 0.664 -0.140
0.00097797 -1.20000 10.07918 0.8212987781 2.4259515218    0.748  1.749  3.7511  2.520    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.398 0.346 0.660 -0.146
0.00097797 -1.20000 10.07918 0.8213084340 2.4259547006    0.748  1.749  3.7510  2.519    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.397 0.345 0.659 -0.147
0.00097797 -1.20000 10.07918 0.8213178515 2.4259578009    0.748  1.750  3.7509  2.518    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.839e-04 0.396 0.344 0.658 -0.149
0.00097797 -1.20000 10.07918 0.8213651776 2.4259733794    0.748  1.752  3.7503  2.513    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.389 0.338 0.654 -0.156
0.00097797 -1.20000 10.07918 0.8214116096 2.4259886616    0.748  1.755  3.7496  2.507    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.382 0.331 0.649 -0.164
0.00097797 -1.20000 10.07918 0.8214596510 2.4260044713    0.748  1.758  3.7488  2.501    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.839e-04 0.374 0.324 0.643 -0.173
0.00097797 -1.20000 10.07918 0.8215087056 2.4260206124    0.748  1.762  3.7479  2.493    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.364 0.315 0.636 -0.184
0.00097797 -1.20000 10.07918 0.8215549588 2.4260358296    0.748  1.768  3.7466  2.482    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.351 0.303 0.626 -0.199
0.00097797 -1.20000 10.07918 0.8216030002 2.4260516330    0.748  1.774  3.7452  2.471    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.336 0.290 0.615 -0.215
0.00097797 -1.20000 10.07918 0.8216497898 2.4260670227    0.748  1.780  3.7439  2.460    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.320 0.275 0.604 -0.232
0.00097797 -1.20000 10.07918 0.8216966391 2.4260824299    0.748  1.786  3.7426  2.448    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.304 0.260 0.591 -0.250
0.00097797 -1.20000 10.07918 0.8217439651 2.4260979919    0.748  1.795  3.7410  2.433    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.282 0.240 0.574 -0.274
0.00097797 -1.20000 10.07918 0.8217934370 2.4261142572    0.748  1.807  3.7389  2.413    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.839e-04 0.252 0.212 0.551 -0.306
0.00097797 -1.20000 10.07918 0.8218420744 2.4261302461    0.748  1.823  3.7364  2.387    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.212 0.175 0.518 -0.349
0.00097797 -1.20000 10.07918 0.8218892813 2.4261457625    0.748  1.856  3.7315  2.334    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.130 0.097 0.451 -0.437
0.00097797 -1.20000 10.07918 0.8219103813 2.4261526973    0.748  1.888  3.7271  2.285    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 0.051 0.023 0.387 -0.521
0.00097797 -1.20000 10.07918 0.8219217062 2.4261564191    0.748  1.920  3.7228  2.235    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 -0.031 -0.053 0.320 -0.607
0.00097797 -1.20000 10.07918 0.8219271898 2.4261582212    0.748  1.952  3.7188  2.187    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 -0.111 -0.128 0.254 -0.691
0.00097797 -1.20000 10.07918 0.8219303489 2.4261592594    0.748  1.989  3.7144  2.133    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 -0.202 -0.213 0.179 -0.785
0.00097797 -1.20000 10.07918 0.8219319582 2.4261597883    0.748  2.021  3.7108  2.086    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.660e-04 5.170e-05 4.274e-04 -1.000 9.840e-04 -0.284 -0.289 0.111 -0.870
